JOB_TITLE,Years_Of_Service,Age,Gender,Race,ObjectID,CreationDate,Creator,EditDate,Editor
Police Officer,5,28,Male,Black/African American,1690,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,28,Female,Hispanic/Latino,1691,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,5,28,Male,Black/African American,1692,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,28,Male,White,1693,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,27,Male,White,1694,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,27,Male,White,1695,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,27,Male,Black/African American,1696,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,26,Female,White,1697,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Investigation Tech,5,54,Female,White,1698,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Contracts Admin Coordinator,5,34,Female, ,1699,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,51,Male,White,1700,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,5,61,Female,White,1701,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,5,30,Female,White,1702,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,29,Female,White,1703,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,40,Male,White,1704,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,33,Male,Black/African American,1705,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,5,31,Male,Black/African American,1706,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,44,Female, ,1707,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,32,Female,Black/African American,1708,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,38,Male,Black/African American,1709,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,38,Male,White,1710,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Male,Hispanic/Latino,1711,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,White,1712,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Male,White,1713,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,41,Male,White,1714,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,33,Male,White,1715,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,34,Male,White,1716,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,42,Male,White,1717,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Male,White,1718,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Female,White,1719,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,42,Female,Black/African American,1720,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1721,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1722,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,6,35,Female,Black/African American,1723,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,Black/African American,1724,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,33,Male,Black/African American,1725,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,White,1726,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Female,White,1727,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Male,White,1728,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,37,Male,Black/African American,1729,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Female,White,1730,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1731,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Female,White,1732,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,33,Male,Black/African American,1733,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,White,1734,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1735,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Female,White,1736,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Kennel Attendant,4,48,Female,White,1737,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,Black/African American,1738,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Female,Black/African American,1739,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1740,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Male,White,1741,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,White,1742,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Criminalist Serology,4,55,Female,White,1743,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Support Technician,4,28,Male,White,1744,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,4,26,Female,Hispanic/Latino,1745,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Female,White,1746,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Customer/Revenue Serv. Assist,4,24,Male,Hispanic/Latino,1747,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,43,Male,Not Specified,1748,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Female,Black/African American,1749,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,35,Male,White,1750,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Female,White,1751,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Male,White,1752,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1753,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1754,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Female,Hispanic/Latino,1755,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Male,White,1756,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Female,White,1757,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,White,1758,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1759,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,Black/African American,1760,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,White,1761,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,White,1762,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1763,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Female,White,1764,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,Black/African American,1765,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,39,Female,Black/African American,1766,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Male,Black/African American,1767,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,Hispanic/Latino,1768,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,28,Female,White,1769,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,53,Male,Black/African American,1770,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,48,Male,White,1771,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,White,1772,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1773,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer III,10,38,Female,Black/African American,1774,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,37,Female,White,1775,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,25,Male,Black/African American,1776,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,36,Male,White,1777,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,40,Male,Black/African American,1778,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Control Officer,4,54,Female,Black/African American,1779,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,31,Male,Black/African American,1780,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Health Technician,4,52,Female,White,1781,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,4,35,Male,White,1782,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,47,Male,Hispanic/Latino,1783,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,Black/African American,1784,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Male,White,1785,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,35,Male,Black/African American,1786,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,41,Female,White,1787,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Shelter Manager,4,30,Male,White,1788,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,28,Male,Black/African American,1789,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Crime Scene Technician,4,30,Female,White,1790,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,4,37,Female, ,1791,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Female,White,1792,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,White,1793,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,26,Male,White,1794,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,34,Male,White,1795,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,34,Male,White,1796,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,48,Male,White,1797,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,Black/African American,1798,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,30,Male,Black/African American,1799,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1800,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1801,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,29,Male,White,1802,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,32,Female,Black/African American,1803,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,34,Female,White,1804,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,27,Male,White,1805,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,31,Male,Asian / Pacific Islander,1806,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,55,Male,Black/African American,1807,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,3,33,Male,White,1808,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,41,Male,White,1809,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,25,Male,White,1810,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,34,Male,Not Specified,1811,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,34,Female,Black/African American,1812,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,3,35,Female,White,1813,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Data Analytics Specialist,3,27,Male,Asian / Pacific Islander,1814,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,52,Female,White,1815,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,29,Male,Black/African American,1816,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,53,Male,White,1817,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,43,Male,Hispanic/Latino,1818,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,46,Male,White,1819,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,31,Female,White,1820,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,23,Female,White,1821,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,27,Male,Asian / Pacific Islander,1822,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Criminalist Drug Chemistry,3,30,Male,White,1823,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,White,1824,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,47,Male,Black/African American,1825,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,43,Male,White,1826,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,35,Male,White,1827,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,28,Male,White,1828,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,33,Male,White,1829,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,30,Female,Black/African American,1830,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,25,Male,White,1831,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,White,1832,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,34,Male,White,1833,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,Black/African American,1834,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,39,Female,Black/African American,1835,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Investigation Tech,3,25,Female,White,1836,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,30,Male,White,1837,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,28,Male,White,1838,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,34,Female,White,1839,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,31,Male,White,1840,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,28,Female,White,1841,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,53,Male,Hispanic/Latino,1842,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,White,1843,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,5,27,Male,Black/African American,1844,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,4,50,Male,Hispanic/Latino,1845,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Business System Spec Sr,3,45,Male,White,1846,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,40,Male,White,1847,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Bus Systems Spec Lead,,54,Female, ,1848,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Support Technician,3,38,Male,White,1849,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Property Control Tech,3,29,Female,White,1850,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Kennel Attendant,3,46,Female, ,1851,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Crime Scene Technician,3,26,Female,White,1852,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,3,26,Female,White,1853,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,31,Male,White,1854,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,36,Male,White,1855,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,34,Male,White,1856,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,29,Female,White,1857,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Control Officer,3,27,Male,White,1858,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Control Officer,3,38,Male, ,1859,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Bus Systems Spec Intrm,3,32,Male,White,1860,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Crime Scene Technician,3,29,Male,White,1861,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,3,27,Female,White,1862,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,43,Male,White,1863,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer II,3,48,Female,Hispanic/Latino,1864,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Crime Scene Technician,3,28,Male,White,1865,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,3,35,Female,White,1866,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,28,Female,Black/African American,1867,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,3,46,Female,Asian / Pacific Islander,1868,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,White,1869,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,29,Male,Black/African American,1870,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,26,Male,White,1871,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,3,27,Male,White,1872,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
